zip,latitude,longitude
60657,41.9399,-87.6528
60008,42.073,-88.0191
60189,41.8397,-88.0887
60172,41.9798,-88.0857
60176,41.9563,-87.8692
60073,42.3668,-88.0888
60403,41.5548,-88.0987
60514,41.7965,-87.9569
60534,41.813,-87.8236
60050,42.3311,-88.2955
60621,41.775,-87.6421
60555,41.828,-88.1921
60085,42.3542,-87.8651
60030,42.3524,-88.0545
60505,41.7582,-88.2971
60542,41.8089,-88.3274
60048,42.281,-87.95
60442,41.4289,-87.9771
60163,41.8888,-87.909
60192,42.0428,-88.0798
60652,41.7454,-87.7135
60016,42.0467,-87.8859
60425,41.5467,-87.6126
60014,42.2308,-88.3324
60074,42.1458,-88.023
60526,41.8318,-87.874
60433,41.5119,-88.0569
60195,42.0764,-88.1093
60177,41.9969,-88.2986
60473,41.5979,-87.5938
60098,42.3198,-88.4477
60624,41.8804,-87.7223
60097,42.3849,-88.3534
60152,42.2442,-88.6074
60513,41.8217,-87.8492
60087,42.3989,-87.8554
60153,41.8793,-87.8433
60501,41.7801,-87.824
60193,42.0144,-88.0935
60120,42.0384,-88.2606
60044,42.282,-87.856
60457,41.7262,-87.8289
60173,42.0581,-88.0482
60142,42.1756,-88.4268
60602,41.8829,-87.6321
60064,42.3247,-87.8564
60136,42.0984,-88.3691
60051,42.3542,-88.2294
60171,41.9279,-87.8387
60156,42.1817,-88.3304
60083,42.446,-87.904
60041,42.3631,-88.1587
60102,42.1641,-88.3064
60096,42.4793,-87.8318
60476,41.5727,-87.6078
60469,41.6277,-87.6872
60043,42.0884,-87.7165
60401,41.3444,-87.6115
60157,41.9814,-88.0512
60134,41.886,-88.311
60020,42.3937,-88.1648
60033,42.4227,-88.6048
60504,41.7523,-88.2453
60081,42.4413,-88.2237
60174,41.9194,-88.307
60432,41.5378,-88.0572
60604,41.8785,-87.633
60184,41.9525,-88.2536
61822,40.1317,-88.2854
60461,41.5134,-87.6742
60410,41.4347,-88.2138
46409,41.5412,-87.3271
46403,41.6036,-87.259
46327,41.6327,-87.5113
46402,41.5997,-87.3385
46375,41.4922,-87.4605
46323,41.5878,-87.4532
46404,41.5899,-87.3732
46324,41.584,-87.5034
46322,41.55,-87.4569
46214,39.7924,-86.2875
46311,41.492,-87.5108
46394,41.6787,-87.5005
46406,41.5878,-87.4062
46227,39.6789,-86.1302
46356,41.2845,-87.4191
41017,39.03,-84.559
70737,30.2473,-90.918
02142,42.362,-71.083
02132,42.2787,-71.1589
02184,42.2093,-70.9963
02127,42.3347,-71.0375
02467,42.3164,-71.1612
02067,42.1094,-71.1759
02116,42.3492,-71.0768
01752,42.3509,-71.5434
02136,42.254,-71.1261
02026,42.2437,-71.1637
01746,42.2026,-71.4361
02130,42.3126,-71.1115
02129,42.3778,-71.0627
02474,42.4202,-71.1565
02131,42.2836,-71.1295
02145,42.3907,-71.0929
02072,42.1253,-71.1074
01760,42.2875,-71.3574
01845,42.6826,-71.109
02121,42.2973,-71.0745
02124,42.2918,-71.0717
02118,42.3362,-71.0729
02119,42.3251,-71.0953
02125,42.2973,-71.0745
01867,42.528,-71.109
01905,42.4694,-70.9728
01887,42.5581,-71.1723
02144,42.4003,-71.1221
02128,42.3642,-71.0257
02122,42.2973,-71.0745
02148,42.4291,-71.0605
02481,42.3106,-71.2747
02081,42.1444,-71.2544
02171,42.2825,-71.0241
01810,42.6496,-71.1565
02062,42.1868,-71.2033
02368,42.1736,-71.0514
02134,42.3535,-71.1329
02152,42.3763,-70.98
02126,42.2739,-71.0939
01904,42.4889,-70.9647
02446,42.3431,-71.123
02421,42.4426,-71.2265
01730,42.4843,-71.2768
02111,42.3503,-71.0629
01876,42.6028,-71.2232
01854,42.6493,-71.3355
02143,42.3829,-71.1028
02169,42.2491,-70.9978
01843,42.6911,-71.1605
02492,42.2798,-71.2501
02135,42.3478,-71.1566
01915,42.5608,-70.8759
01821,42.5519,-71.2518
01844,42.728,-71.181
02468,42.3271,-71.2315
02190,42.1751,-70.9495
02445,42.3259,-71.1341
02021,42.1645,-71.1355
02472,42.37,-71.1773
01826,42.6764,-71.3186
02035,42.0649,-71.2441
01923,42.5694,-70.9425
02465,42.3492,-71.2267
02052,42.1845,-71.3048
02163,42.3253,-71.1122
02215,42.3471,-71.1027
01741,42.5286,-71.3519
01824,42.5911,-71.3556
02151,42.4138,-71.0052
02478,42.3959,-71.1787
01702,42.2822,-71.4339
02458,42.3528,-71.1875
02139,42.3647,-71.1042
01960,42.5326,-70.9612
02453,42.3654,-71.2317
02466,42.3441,-71.248
01801,42.4829,-71.1574
02038,42.0935,-71.4058
02150,42.3963,-71.0325
02186,42.2537,-71.0771
01906,42.4633,-71.0111
02114,42.3611,-71.0682
02170,42.2671,-71.0186
02155,42.4173,-71.1087
01901,42.4612,-70.9467
02025,42.2395,-70.8128
01841,42.7115,-71.167
02493,42.3589,-71.3001
02210,42.3489,-71.0465
01902,42.4698,-70.942
02459,42.3341,-71.1833
01770,42.2331,-71.3787
01913,42.8559,-70.9367
01930,42.6208,-70.6721
02451,42.3986,-71.2451
01464,42.5734,-71.6483
02370,42.1293,-70.9133
01907,42.4746,-70.9098
01970,42.5151,-70.9003
01949,42.5942,-71.013
01776,42.3837,-71.4282
02464,42.3129,-71.2195
02176,42.4581,-71.0632
02461,42.3168,-71.2084
01778,42.3486,-71.3588
01840,42.708,-71.1638
01450,42.6124,-71.5584
02180,42.4828,-71.0978
01950,42.813,-70.8847
01701,42.3007,-71.4255
02140,42.3932,-71.1338
01830,42.7856,-71.0721
01721,42.2539,-71.4583
01940,42.5327,-71.0339
02108,42.3576,-71.0684
01832,42.7792,-71.1095
02113,42.3657,-71.056
02093,42.0617,-71.3396
02053,42.1514,-71.4217
01945,42.4984,-70.8653
01886,42.5864,-71.4401
01851,42.6315,-71.3329
02149,42.4112,-71.0514
02090,42.2148,-71.2104
01864,42.5819,-71.0947
01749,42.3918,-71.5609
02030,42.2362,-71.2854
01879,42.6724,-71.4158
01833,42.7281,-70.9822
01835,42.7528,-71.0843
01880,42.5009,-71.0685
02141,42.3687,-71.0836
02476,42.4162,-71.1752
02420,42.4563,-71.2167
01890,42.453,-71.1441
02138,42.377,-71.1256
01460,42.5401,-71.4877
01803,42.5089,-71.2004
02452,42.3943,-71.218
02482,42.2945,-71.2992
01944,42.5796,-70.7674
01720,42.4751,-71.4483
02460,42.352,-71.2084
02110,42.3576,-71.0514
01984,42.6017,-70.8786
01852,42.6344,-71.2983
02054,42.1669,-71.3607
01908,42.4261,-70.9277
01151,42.1532,-72.505
01463,42.6689,-71.5934
01938,42.6809,-70.8494
01040,42.202,-72.6262
01834,42.753,-71.027
02071,42.0992,-71.2752
01104,42.1288,-72.5778
01082,42.2618,-72.2583
02494,42.2945,-71.2328
02199,42.3479,-71.0825
02188,42.2113,-70.9582
01109,42.1145,-72.5543
02109,42.36,-71.0545
02120,42.3307,-71.0912
02032,42.1532,-71.2179
02056,42.1177,-71.3269
01929,42.6286,-70.7828
01742,42.4567,-71.3747
01966,42.658,-70.6194
01773,42.4217,-71.3137
01013,42.1487,-72.6079
01432,42.5591,-71.5788
02191,42.2459,-70.9467
01982,42.6185,-70.8561
01748,42.219,-71.5302
02343,42.1464,-71.0083
02322,42.1258,-71.0437
01066,42.4112,-72.6223
01754,42.4321,-71.455
01951,42.7835,-70.8474
01921,42.6797,-71.0114
01119,42.1247,-72.5121
01028,42.0672,-72.5056
02115,42.3427,-71.0922
01850,42.656,-71.3051
02462,42.3299,-71.2562
02189,42.214,-70.9203
01827,42.6739,-71.4952
01969,42.7138,-70.907
01922,42.7568,-70.9351
01985,42.7949,-70.9778
01106,42.0507,-72.5676
02203,42.3615,-71.0604
01983,42.6415,-70.9488
01056,42.1728,-72.471
02061,42.1596,-70.8217
01610,42.2492,-71.8108
01001,42.0702,-72.6227
02346,41.8884,-70.893
01073,42.2247,-72.7194
02360,41.9104,-70.642
02019,42.0746,-71.4768
02301,42.0794,-71.04
02375,42.0257,-71.0988
02302,42.0847,-71.0002
02356,42.059,-71.1123
01081,42.0627,-72.2046
02351,42.1167,-70.9543
01085,42.1251,-72.7495
01862,42.5757,-71.2902
02703,41.9296,-71.3009
02338,42.0002,-70.8448
01863,42.6347,-71.3908
02745,41.6913,-70.9355
01063,42.3179,-72.6402
01107,42.1179,-72.6065
02571,41.7541,-70.7116
02045,42.2853,-70.8754
01952,42.8507,-70.8588
02043,42.2245,-70.8911
02721,41.6883,-71.1574
01719,42.4884,-71.5178
02780,41.905,-71.1026
01431,42.6745,-71.8174
01775,42.4308,-71.515
02777,41.7473,-71.2122
02330,41.8883,-70.7678
02764,41.8529,-71.1485
02364,41.995,-70.741
01731,42.4567,-71.2795
02341,42.0616,-70.8651
01474,42.6678,-71.7522
02762,42.0124,-71.3275
02720,41.7182,-71.14
01036,42.0648,-72.4318
01469,42.6525,-71.6896
02359,42.0621,-70.8044
01965,42.5581,-70.8257
02655,41.63,-70.3837
02066,42.2032,-70.7525
01075,42.2375,-72.5811
01103,42.1029,-72.5887
02324,41.9773,-70.9723
02670,41.6626,-70.1681
02724,41.685,-71.1748
02779,41.8353,-71.0765
02760,41.9775,-71.3298
01201,42.4531,-73.2471
02642,41.8408,-69.9849
01860,42.8346,-71.0047
01027,42.2668,-72.669
02339,42.1214,-70.857
02767,41.9324,-71.0469
02538,41.7682,-70.6532
20706,38.9675,-76.8551
20814,39.0003,-77.1022
21211,39.3316,-76.6336
21012,39.0476,-76.4941
21046,39.1702,-76.8538
20878,39.1125,-77.2515
20744,38.7587,-76.9835
21113,39.0762,-76.6996
20774,38.8682,-76.8156
21061,39.1618,-76.6297
20815,38.978,-77.082
21403,38.9524,-76.491
20723,39.1208,-76.8435
20833,39.1871,-77.0603
20782,38.9647,-76.9649
20720,38.9885,-76.791
20903,39.0095,-76.9846
20854,39.0388,-77.1922
20910,38.9982,-77.0338
20740,38.9963,-76.9299
20850,39.087,-77.168
20735,38.7549,-76.9026
20722,38.9407,-76.9531
20772,38.8377,-76.798
21060,39.1702,-76.5798
21140,38.9504,-76.5854
21144,39.1275,-76.698
20794,39.1484,-76.7922
20781,38.9506,-76.9347
21036,39.2339,-76.9968
20707,39.1077,-76.872
20737,38.9601,-76.9147
20743,38.8897,-76.8925
20785,38.9223,-76.8755
21037,38.9149,-76.5424
20904,39.0668,-76.9969
20721,38.9194,-76.7871
20770,38.9996,-76.884
20901,39.0191,-77.0076
20613,38.6922,-76.832
20902,39.04,-77.0444
20879,39.173,-77.1855
21076,39.1551,-76.7215
21032,39.0489,-76.5935
21045,39.2051,-76.8322
21401,38.9898,-76.5501
20716,38.9263,-76.7098
20724,39.0958,-76.8155
20705,39.0455,-76.9242
20882,39.2335,-77.1458
20783,39.0005,-76.9723
21409,39.0416,-76.4377
20769,38.9766,-76.8053
21075,39.2058,-76.7531
20816,38.9585,-77.1153
20748,38.8222,-76.9478
20745,38.8108,-76.9898
21044,39.2141,-76.8788
20784,38.9513,-76.8958
20708,39.0499,-76.8345
20906,39.084,-77.0613
21146,39.0811,-76.5577
20877,39.1419,-77.189
20905,39.1148,-77.0059
21114,39.0112,-76.6802
20817,38.9896,-77.1538
20747,38.8539,-76.8891
20851,39.0763,-77.1234
21042,39.2726,-76.8614
20871,39.2387,-77.2794
20874,39.1355,-77.2822
20852,39.0496,-77.1204
20701,39.1332,-76.7988
20853,39.0887,-77.095
21208,39.3764,-76.729
20818,38.9743,-77.1591
21133,39.3746,-76.8002
21043,39.2548,-76.8001
20866,39.0922,-76.9339
20607,38.672,-77.0162
20746,38.8425,-76.9222
20715,38.9797,-76.7435
20832,39.1526,-77.0749
21035,38.9374,-76.6375
20777,39.1843,-76.9686
21122,39.1206,-76.495
21029,39.2125,-76.9515
21244,39.3331,-76.7849
20759,39.1502,-76.93
21771,39.3881,-77.1723
21230,39.2645,-76.6224
21201,39.2946,-76.6252
21218,39.3265,-76.6048
21212,39.3626,-76.61
20895,39.0298,-77.0793
21225,39.2259,-76.6153
21223,39.287,-76.6476
21152,39.5483,-76.6819
21701,39.4461,-77.335
21286,39.4143,-76.5761
21215,39.3446,-76.6794
21224,39.2876,-76.5568
21228,39.2782,-76.7401
21206,39.3365,-76.5411
21216,39.3093,-76.6699
21210,39.3507,-76.6321
21136,39.46,-76.8135
21220,39.3401,-76.4153
21117,39.4269,-76.7769
21234,39.3876,-76.5418
21221,39.3086,-76.4533
21209,39.3716,-76.6744
21213,39.3127,-76.581
21204,39.4072,-76.6038
20778,38.8252,-76.5391
21202,39.2998,-76.6075
21239,39.361,-76.5891
21703,39.3647,-77.4636
20711,38.8029,-76.6628
21229,39.2856,-76.6899
21057,39.4575,-76.5153
20886,39.1757,-77.1873
21090,39.2092,-76.6681
21222,39.2655,-76.4935
21217,39.3064,-76.6393
21163,39.3498,-76.8456
21237,39.3361,-76.5014
21774,39.4096,-77.2759
21702,39.4926,-77.4612
21056,39.0751,-76.4324
21128,39.401,-76.451
21704,39.3455,-77.3832
20855,39.1345,-77.1477
20912,38.9832,-77.0007
21207,39.3296,-76.7341
20860,39.1503,-77.0291
21108,39.1041,-76.619
21153,39.4104,-76.713
20608,38.5825,-76.7149
21093,39.4332,-76.6546
21227,39.2309,-76.6969
20710,38.9421,-76.9261
21236,39.3914,-76.4871
21769,39.4416,-77.5502
20876,39.188,-77.2358
20755,39.1059,-76.7467
21071,39.477,-76.815
21214,39.3521,-76.5644
21226,39.2109,-76.5597
20712,38.9431,-76.9652
21716,39.3164,-77.623
21219,39.2296,-76.4455
21054,39.0407,-76.6819
21030,39.4919,-76.6677
21740,39.632,-77.7372
21231,39.2892,-76.59
21738,39.2795,-77.0148
21205,39.3009,-76.5799
21031,39.4805,-76.6553
21087,39.4558,-76.4147
21797,39.3464,-77.0647
21162,39.3923,-76.4132
21402,38.9871,-76.4715
20764,38.8368,-76.5109
20841,39.21,-77.3167
20742,38.9896,-76.9457
21710,39.291,-77.4552
21794,39.2934,-76.966
21111,39.5662,-76.5979
21754,39.3267,-77.2964
21773,39.5282,-77.5513
21770,39.3512,-77.2494
20762,38.8062,-76.8756
21793,39.4787,-77.3484
20623,38.7531,-76.8369
20872,39.2761,-77.2131
20779,38.7671,-76.5752
20763,39.138,-76.8218
20837,39.1386,-77.4067
21053,39.694,-76.7223
21120,39.6422,-76.6737
20861,39.151,-76.9924
21131,39.4833,-76.5776
20616,38.6415,-77.0766
21077,39.1561,-76.6977
03901,43.2899,-70.855
04064,43.5254,-70.3883
04090,43.3144,-70.5969
04093,43.6379,-70.5189
04030,43.5995,-70.6906
04984,44.6954,-70.2426
04609,44.3738,-68.2448
03909,43.1544,-70.6578
04444,44.7411,-68.8731
48197,42.2325,-83.6336
48328,42.6429,-83.3546
48198,42.2439,-83.583
48186,42.289,-83.3686
48170,42.3688,-83.4799
48108,42.2328,-83.7015
48160,42.0914,-83.6776
48111,42.1949,-83.4854
48174,42.2223,-83.3966
48103,42.2794,-83.784
48176,42.1698,-83.7849
48243,42.3314,-83.0458
48239,42.3756,-83.2889
48240,42.4264,-83.3017
48152,42.4258,-83.3636
48236,42.4274,-82.9002
48073,42.519,-83.157
48227,42.3883,-83.1937
48178,42.4567,-83.659
48187,42.332,-83.4695
48105,42.3042,-83.7068
48380,42.602,-83.6508
48185,42.3358,-83.3846
48219,42.426,-83.2495
48221,42.426,-83.15
48188,42.291,-83.465
48207,42.3524,-83.0271
48304,42.587,-83.2359
48234,42.4337,-83.0434
48238,42.3959,-83.1411
48165,42.5076,-83.6342
48030,42.4608,-83.0982
48375,42.4604,-83.4577
48334,42.5065,-83.3484
48228,42.3547,-83.2168
48124,42.2941,-83.2536
48017,42.5365,-83.1503
48235,42.4261,-83.1951
48128,42.32,-83.2701
48067,42.4906,-83.1366
48135,42.3242,-83.3402
48226,42.3333,-83.0484
48206,42.3749,-83.1087
48201,42.3474,-83.0604
48104,42.2694,-83.7282
48224,42.4098,-82.9441
48335,42.4617,-83.4053
48137,42.496,-84.0847
48237,42.4662,-83.184
48180,42.2317,-83.2673
48168,42.4086,-83.4978
48116,42.5371,-83.7756
48184,42.2768,-83.3758
48025,42.5219,-83.2519
48223,42.3945,-83.2454
48126,42.3349,-83.1801
48205,42.4313,-82.9813
48322,42.5424,-83.3793
49445,43.2952,-86.279
48213,42.3982,-82.9925
48114,42.57,-83.7484
48127,42.3353,-83.2864
48183,42.1382,-83.2179
48071,42.5016,-83.1027
48327,42.6438,-83.4076
48855,42.6871,-83.914
48214,42.3669,-82.9938
48302,42.5848,-83.2821
48101,42.2522,-83.212
48076,42.4981,-83.2058
48220,42.4586,-83.1363
48215,42.3773,-82.9513
56303,45.5713,-94.2036
55412,45.0242,-93.302
55372,44.7107,-93.4101
65013,38.2711,-91.7303
64150,39.1776,-94.6321
38637,34.9519,-90.0507
38632,34.8096,-90.0095
38651,34.8992,-90.0122
38654,34.9441,-89.8544
39574,30.5961,-89.1477
39503,30.4601,-89.0886
39577,30.8609,-89.1324
59401,47.5098,-111.2734
28054,35.2495,-81.133
28202,35.229,-80.8419
28217,35.1714,-80.9084
28211,35.1677,-80.7932
28212,35.1908,-80.7448
28215,35.244,-80.7387
28214,35.2731,-80.9571
28134,35.0709,-80.8859
28210,35.1316,-80.8577
28208,35.2358,-80.8964
28104,35.0604,-80.6958
28112,34.8946,-80.554
28110,35.0178,-80.5372
28213,35.2836,-80.7638
28205,35.22,-80.7881
28206,35.2522,-80.8265
28203,35.2081,-80.8583
28168,35.5188,-81.4589
28269,35.2886,-80.8209
28078,35.4011,-80.8695
28173,34.9251,-80.7278
28216,35.2834,-80.8702
28277,35.0552,-80.8195
28270,35.1355,-80.7669
28226,35.0869,-80.8167
28036,35.4858,-80.794
28105,35.1149,-80.705
28079,35.0831,-80.6597
28204,35.2132,-80.8231
28227,35.1936,-80.6846
28273,35.1287,-80.9338
28081,35.502,-80.6359
28262,35.3183,-80.7476
28012,35.244,-81.044
28209,35.1796,-80.8559
28278,35.2072,-80.9568
28075,35.3247,-80.6594
28027,35.4141,-80.6162
28120,35.3119,-81.0306
28025,35.3716,-80.53
28108,34.9379,-80.6687
28207,35.1935,-80.8272
28164,35.3516,-81.0959
28031,35.4733,-80.8726
28115,35.5774,-80.8226
28174,34.9847,-80.4476
27519,35.8072,-78.887
28083,35.4848,-80.6015
28117,35.584,-80.8685
28056,35.2172,-81.1252
28405,34.2651,-77.867
28037,35.4837,-80.9898
28147,35.6817,-80.5615
28301,35.0743,-78.8836
28052,35.2449,-81.2194
28107,35.2477,-80.5319
28103,35.0167,-80.3781
28034,35.3349,-81.1862
28584,34.6991,-77.135
27610,35.7667,-78.6008
28469,33.8913,-78.4298
28613,35.7313,-81.2165
27604,35.8334,-78.5799
28603,35.6799,-81.2872
27616,35.8673,-78.5381
28404,34.2257,-77.9447
28146,35.6187,-80.4022
28625,35.8651,-80.8858
27603,35.7076,-78.6563
28001,35.3573,-80.2044
28540,34.7375,-77.4628
28166,35.6863,-80.8822
28376,34.989,-79.2228
28658,35.6498,-81.2425
68528,40.8195,-96.7545
07960,40.7952,-74.4873
07057,40.8536,-74.1079
07060,40.6152,-74.415
07035,40.9208,-74.2995
07094,40.791,-74.0634
10455,40.8153,-73.9072
11222,40.7272,-73.9498
10128,40.7816,-73.9511
10472,40.8295,-73.8716
11801,40.7623,-73.523
11237,40.7006,-73.918
11435,40.7029,-73.8111
12531,41.5325,-73.6628
10473,40.8194,-73.8606
10002,40.7152,-73.9877
03301,43.2185,-71.5277
03865,42.8356,-71.0934
03079,42.7846,-71.2176
03833,42.9815,-70.9478
03870,43.0095,-70.7652
07010,40.8222,-73.988
10704,40.9176,-73.8593
07020,40.8317,-73.9738
07302,40.7221,-74.0469
07075,40.8493,-74.0878
07650,40.8462,-73.9954
07030,40.7445,-74.0329
07026,40.8789,-74.1081
07093,40.7888,-74.0115
07652,40.9477,-74.0672
07304,40.718,-74.0754
07086,40.7681,-74.0208
07631,40.8943,-73.9772
07410,40.9343,-74.1166
07310,40.7324,-74.0431
07452,40.9602,-74.1254
07307,40.7482,-74.0498
07024,40.8503,-73.9745
07657,40.8326,-74.0015
07644,40.8764,-74.0838
07660,40.8562,-74.023
07603,40.8744,-74.0281
07071,40.8094,-74.1245
07676,40.9883,-74.0635
07663,40.9031,-74.0955
07450,40.982,-74.1131
07675,41.0092,-74.0041
07481,40.9978,-74.166
07642,41.0069,-74.0426
07666,40.8915,-74.0119
07628,40.9447,-73.9921
07656,41.0343,-74.0396
07072,40.8403,-74.0925
07423,41.0004,-74.1025
07407,40.9069,-74.1209
07670,40.9216,-73.9659
07002,40.6664,-74.1192
07607,40.9024,-74.0629
07417,41.0081,-74.2113
07624,40.9721,-73.959
07626,40.9418,-73.9652
07601,40.8882,-74.0503
07605,40.8629,-73.9879
07646,40.9331,-74.0195
07458,41.0443,-74.0981
07632,40.882,-73.9544
07031,40.7898,-74.1343
07430,41.0817,-74.1861
07432,40.9957,-74.1409
07022,40.817,-74.0
07463,41.013,-74.1243
07401,41.0327,-74.1342
07446,41.0577,-74.1445
07070,40.8292,-74.1121
07074,40.8394,-74.0566
07604,40.8623,-74.0756
07621,40.9238,-73.9989
07627,40.9548,-73.9602
07640,40.9918,-73.98
07073,40.8385,-74.1041
07032,40.7647,-74.1471
07112,40.7107,-74.2131
07052,40.7859,-74.2568
07662,40.9057,-74.079
07620,40.9511,-73.9308
07641,40.9608,-73.9874
07042,40.8131,-74.2165
07630,40.9755,-74.0285
07661,40.9265,-74.0392
07040,40.7279,-74.2656
07305,40.702,-74.089
07006,40.8545,-74.2789
07306,40.7321,-74.066
07649,40.9535,-74.0335
07102,40.732,-74.1765
07436,41.0294,-74.2338
07110,40.8185,-74.1589
07111,40.7261,-74.2313
07009,40.8534,-74.2297
07311,40.7323,-74.0754
07003,40.8035,-74.1891
07078,40.7368,-74.3271
07047,40.7939,-74.0258
07876,40.8539,-74.6536
07044,40.8319,-74.2428
07945,40.7789,-74.6
07029,40.7445,-74.1508
07028,40.804,-74.2055
07946,40.6727,-74.5183
07081,40.7015,-74.3227
07079,40.7465,-74.2575
07104,40.7664,-74.1695
08048,39.9651,-74.8067
08046,40.029,-74.8835
08068,39.9712,-74.6676
08015,39.9597,-74.5655
08030,39.8911,-75.117
08059,39.8827,-75.0929
08021,39.8036,-75.0058
08084,39.8288,-75.0147
08004,39.76,-74.8665
07866,40.9229,-74.5094
08105,39.9484,-75.0864
08003,39.8805,-74.9706
08110,39.9723,-75.0607
08002,39.9308,-75.0175
07011,40.8789,-74.1425
08108,39.9157,-75.0634
08033,39.8954,-75.0417
08109,39.9519,-75.0482
08034,39.9074,-75.0008
08043,39.8504,-74.9646
08081,39.7354,-74.9864
08302,39.3762,-75.1617
08332,39.3673,-75.0293
07018,40.7558,-74.2198
07109,40.7946,-74.1631
07039,40.7896,-74.3202
07004,40.8822,-74.296
07103,40.737,-74.1964
07050,40.7692,-74.2355
07108,40.7236,-74.2015
07106,40.7415,-74.233
07105,40.7271,-74.1563
07107,40.7607,-74.1882
07017,40.7696,-74.2077
07424,40.8835,-74.2144
07043,40.843,-74.2011
07065,40.6087,-74.2819
07041,40.7228,-74.3015
07114,40.7082,-74.1891
07878,40.8711,-74.4777
07063,40.6048,-74.4427
07101,40.7361,-74.2251
07058,40.8742,-74.35
07205,40.6968,-74.2281
06601,41.167,-73.2048
08028,39.7068,-75.1172
08096,39.7539,-74.996
07087,40.7674,-74.0323
07204,40.6651,-74.267
07456,41.0928,-74.2659
08822,40.518,-74.8453
11209,40.6251,-74.0303
11230,40.6225,-73.965
11220,40.6412,-74.0133
11221,40.6907,-73.9274
11216,40.6794,-73.9496
11229,40.6011,-73.9475
11205,40.6924,-73.9666
11208,40.6762,-73.8736
11207,40.6705,-73.894
11236,40.6407,-73.9028
11212,40.6625,-73.9145
11210,40.6281,-73.9467
07014,40.8344,-74.1377
11213,40.67,-73.9367
11239,40.6497,-73.8824
11223,40.5979,-73.9743
11204,40.6179,-73.9856
11206,40.7012,-73.9436
11217,40.6816,-73.9798
07054,40.8621,-74.4117
11218,40.6424,-73.9758
11226,40.6467,-73.957
11232,40.6521,-74.0018
11214,40.6016,-73.9968
11225,40.6628,-73.9546
11215,40.6669,-73.9828
11234,40.6205,-73.9239
11249,40.6451,-73.945
11228,40.6174,-74.0121
11211,40.7095,-73.9563
11233,40.6784,-73.9211
11231,40.6794,-74.0014
11219,40.6336,-73.996
11224,40.5767,-73.9884
11235,40.5839,-73.9536
07936,40.8192,-74.3636
11203,40.6505,-73.9349
07405,40.9988,-74.4261
07901,40.7149,-74.3642
07922,40.6752,-74.4346
07504,40.9122,-74.1452
07202,40.6565,-74.2215
07201,40.6717,-74.2043
07076,40.6379,-74.3682
07090,40.6479,-74.3451
07045,40.9049,-74.3646
07470,40.9471,-74.2466
07645,41.0495,-74.0384
07046,40.8904,-74.4415
07442,40.9993,-74.2876
07501,40.9143,-74.1671
07928,40.7305,-74.4017
07869,40.8456,-74.5725
07834,40.8897,-74.4844
07932,40.7757,-74.3928
07974,40.7004,-74.4023
07480,41.0915,-74.375
07508,40.9457,-74.1826
07036,40.6354,-74.2556
07981,40.8219,-74.42
07731,40.1481,-74.2137
07828,40.8731,-74.7426
07083,40.6952,-74.2677
07460,41.0992,-74.5283
07013,40.8693,-74.1711
07871,41.0277,-74.6407
07874,40.9217,-74.7004
07012,40.8488,-74.1612
07461,41.2292,-74.5992
07066,40.6203,-74.3106
08901,40.4891,-74.4482
08857,40.398,-74.3236
07069,40.6378,-74.4514
08759,39.9515,-74.1521
07016,40.6554,-74.3057
07950,40.8445,-74.4824
07740,40.2992,-73.9912
08618,40.2377,-74.7821
08540,40.3666,-74.6408
08520,40.2669,-74.525
08828,40.3777,-74.4204
08846,40.5759,-74.5008
08879,40.464,-74.2742
08861,40.5176,-74.2754
08840,40.5449,-74.3517
07008,40.5823,-74.2313
08854,40.5515,-74.459
07080,40.5839,-74.4147
07067,40.5937,-74.3164
08863,40.5393,-74.3117
07001,40.5826,-74.2785
08902,40.4538,-74.4823
07095,40.556,-74.2845
08859,40.4587,-74.305
08820,40.578,-74.3589
08817,40.5171,-74.3973
08904,40.4991,-74.4266
08816,40.4284,-74.4064
08872,40.46,-74.3478
08830,40.5716,-74.3167
08873,40.5007,-74.5013
08882,40.4444,-74.3801
07735,40.4332,-74.1996
07733,40.3859,-74.174
07727,40.2043,-74.1779
07750,40.333,-73.9809
07762,40.1542,-74.0379
07755,40.2648,-74.0184
07711,40.2367,-74.0067
07721,40.4353,-74.2358
07747,40.4109,-74.238
07726,40.2825,-74.3424
07728,40.2458,-74.2768
07748,40.3944,-74.1157
07724,40.3028,-74.0698
07643,40.8493,-74.0405
07719,40.1688,-74.072
07730,40.4226,-74.1799
07704,40.3599,-74.0389
07853,40.7878,-74.787
07885,40.9139,-74.5863
07856,40.9283,-74.6363
07034,40.8825,-74.383
07005,40.9115,-74.414
07933,40.6877,-74.4681
07940,40.7599,-74.4179
07927,40.8223,-74.4569
07801,40.9176,-74.5467
07836,40.8453,-74.7019
07849,40.9506,-74.6129
07440,40.9473,-74.296
07803,40.8771,-74.5845
07457,40.9931,-74.3088
07512,40.9048,-74.2168
07055,40.8601,-74.1283
07421,41.1709,-74.3686
07027,40.6512,-74.3239
07718,40.4173,-74.0889
07677,41.0234,-74.0603
07753,40.2096,-74.0714
07064,40.5709,-74.2466
07513,40.907,-74.1529
07723,40.2506,-74.002
07503,40.897,-74.1573
07524,40.9309,-74.1555
07403,41.0128,-74.3338
07648,40.9952,-73.9582
07062,40.6323,-74.3997
07920,40.6789,-74.5605
07206,40.6501,-74.1871
07059,40.6318,-74.5105
08031,39.8689,-75.0944
07931,40.6996,-74.6536
08755,39.9999,-74.2228
08008,39.6411,-74.1922
07522,40.9252,-74.1781
